Name,RA,DEC,z,M500,MCXC,RedMAPPer
PSZ2 G165.46+66.15,170.9185681,43.0135044,0.1957,3.699136,            ,RMJ112337.7+430328.0
PSZ2 G165.68+44.01,140.58594130000003,51.8876239,0.209733,3.755907,            ,RMJ092200.5+515521.0
PSZ2 G165.76+31.15,119.54154309999998,52.5986077,0.259,4.432208,            ,                    
PSZ2 G165.95+41.01,135.7226865,52.2020525,0.0619,1.785652,            ,RMJ090302.2+521332.2
PSZ2 G166.09+43.38,139.4836477,51.7220555,0.2172,6.847478999999999,J0917.8+5143,RMJ091753.4+514337.5
PSZ2 G166.62+42.13,137.3948493,51.548926,0.23225,5.335297,            ,                    
PSZ2 G167.66-65.59,29.9775538,-8.858889900000003,0.405,7.2046259999999975,J0159.8-0850,RMJ015949.3-084958.9
PSZ2 G167.67+17.63,99.5265101,47.7826628,0.174,6.652367,J0638.1+4747,                    
PSZ2 G167.98-59.95,33.6842156,-4.5856181,0.1393,4.306384,J0214.6-0433,RMJ021441.1-043402.5
PSZ2 G168.33+69.73,174.0505436,40.1032116,0.28800000000000003,4.792877,            ,RMJ113613.0+400235.8
PSZ2 G169.62+33.84,124.1776035,49.55022320000001,0.3466,5.915491,            ,RMJ081646.0+493258.8
PSZ2 G170.22+09.74,90.8394434,42.2322902,0.228,10.759314,            ,                    
PSZ2 G170.26+73.90,178.01673069999995,37.2536571,0.1648,3.123689,            ,                    
PSZ2 G170.98+39.45,132.7602068,48.510419,0.5376380000000001,8.076048,            ,RMJ085058.7+483002.6
PSZ2 G171.98-40.66,48.2465023,8.3562869,0.27,10.710258,            ,                    
PSZ2 G172.63+35.15,126.3698537,47.1532436,0.1267,3.901607,J0825.5+4707,RMJ082529.1+470800.9
PSZ2 G172.74+65.30,167.9028845,40.8573534,0.0794,2.453959,J1111.6+4050,RMJ111143.6+404914.7
PSZ2 G172.93+21.34,106.9429565,44.33176160000001,0.331,6.121144,            ,                    
PSZ2 G172.98-53.55,39.9650513,-1.568082,0.373,7.645353999999997,            ,RMJ023952.7-013418.9
PSZ2 G173.90-51.89,41.5114915,-0.7433555000000001,0.17936300000000002,3.739316000000001,            ,                    
PSZ2 G174.40-57.33,37.93007410000001,-4.8611522,0.1843,3.961237,J0231.7-0451,RMJ023141.2-045257.4
PSZ2 G174.96+23.37,110.3820433,43.1180931,0.1592,3.435465,            ,                    
PSZ2 G175.60+35.47,127.0827927,44.7548964,0.145,3.075884,J0828.0+4445,RMJ082805.9+444600.3
PSZ2 G175.69-85.98,16.375976,-24.6548418,0.23,5.672555,J0105.5-2439,                    
PSZ2 G175.89+24.24,111.8374835,42.52966110000001,0.1865,3.544395,            ,                    
PSZ2 G176.25-52.57,42.0559802,-2.2374019,0.236,6.065901,J0248.2-0216,RMJ024808.3-021637.2
PSZ2 G176.27+37.54,130.03781940000002,44.3617524,0.566894,6.143406,            ,RMJ084000.2+442313.3
PSZ2 G176.27-35.04,54.6847579,9.9712357,0.0347,2.269227,J0338.6+0958,                    
PSZ2 G178.00+42.32,136.68402980000002,43.1361199,0.2368,3.973574,            ,                    
PSZ2 G178.94+56.00,154.94811059999995,41.0097985,0.0922,2.231196,J1019.9+4059,RMJ101945.7+405938.9
PSZ2 G179.09+60.12,160.1863687,39.9591794,0.1372,3.839041,J1040.7+3956,RMJ104103.1+395518.0
PSZ2 G180.25+21.03,109.3671738,37.7433351,0.546,11.487184,J0717.5+3745,                    
PSZ2 G180.27-29.53,61.1506902,11.1336698,0.3548,7.705027,J0404.6+1109,                    
PSZ2 G180.60+76.65,179.3109716,33.6109709,0.2138,6.299809,J1157.3+3336,RMJ115717.3+333639.4
PSZ2 G180.88+31.04,121.9739461,39.7754974,0.364653,5.988849,            ,RMJ080747.3+394635.6
PSZ2 G181.06+48.47,144.8500768,40.7575713,0.240392,4.2319239999999985,            ,RMJ093930.4+404710.4
PSZ2 G181.44-44.76,50.1263453,0.5114656,0.3939,5.136061,            ,                    
PSZ2 G181.71-68.65,31.64899650000001,-14.880019,0.1529,3.967463,J0206.4-1453,                    
PSZ2 G182.42-28.28,63.35507679999999,10.4720172,0.0882,6.952417,J0413.4+1028,                    
PSZ2 G182.59+55.83,154.25744550000005,39.0279568,0.206,5.834504,J1017.0+3902,                    
PSZ2 G183.30+34.98,127.4334861,38.45478410000001,0.3919,6.559128,            ,RMJ082944.9+382754.4
PSZ2 G183.90+42.99,137.696336,38.8112483,0.561,6.9458160000000015,            ,RMJ091051.0+385022.4
PSZ2 G184.24+43.69,138.6019145,38.6019301,0.397,5.41092,            ,                    
PSZ2 G184.68+28.91,120.2399423,36.0971966,0.28800000000000003,5.5018,J0800.9+3602,RMJ080056.8+360323.5
PSZ2 G185.08+34.02,126.539653,36.8504825,0.364755,5.409293,            ,RMJ082607.3+364738.5
PSZ2 G185.16-53.63,44.7694799,-6.9711387999999985,0.4229890000000001,6.35498,            ,RMJ025904.4-065921.0
PSZ2 G186.24-11.99,79.0687758,17.227337300000002,0.115,4.698221,J0516.3+1712,                    
PSZ2 G186.37+37.26,130.748512,36.35277,0.282,10.998416,J0842.9+3621,RMJ084257.6+362159.3
PSZ2 G186.61+62.94,162.6645635,35.8428925,0.509365,5.6801980000000025,            ,RMJ105038.6+354912.4
PSZ2 G186.81+07.32,97.365777,26.5284204,0.2204,5.375743,            ,                    
PSZ2 G186.99+38.65,132.53852959999998,36.0765592,0.378,6.8405179999999985,J0850.2+3603,RMJ085007.9+360413.7
PSZ2 G187.53+21.92,113.0646057,31.6261002,0.171,5.165305,J0732.3+3137,RMJ073220.3+314120.7
PSZ2 G187.74+20.66,111.7531214,31.02200310000001,0.1929,4.290579,            ,                    
PSZ2 G188.38+07.05,97.8736308,25.0177793,0.081,3.310576,J0631.3+2500,                    
PSZ2 G188.57-68.86,32.95653710000001,-17.0348203,0.174,3.339818,            ,                    
PSZ2 G189.23+20.55,112.1960895,29.6730081,0.3976,5.462187,J0728.9+2935,                    
PSZ2 G189.31+59.24,157.9544467,35.0406018,0.1259,3.241592,J1031.7+3502,RMJ103144.3+350229.0
PSZ2 G189.53-25.10,69.7681099,7.2695893,0.245,6.037396,J0439.0+0715,                    
PSZ2 G190.61+66.46,166.5375777,33.5720437,0.4881,5.54629,            ,RMJ110608.5+333339.7
PSZ2 G191.00+06.65,98.7641034,22.5169527,0.068,5.891888,J0635.0+2231,                    
PSZ2 G192.18+56.12,154.0910699,33.6604183,0.124,3.620565,J1016.3+3338,RMJ101622.9+333817.4
PSZ2 G192.77+33.14,127.171809,30.4021636,0.0503,1.658464,J0828.6+3025,RMJ082843.9+302416.3
PSZ2 G192.90+29.63,123.303929,29.36519980000001,0.360465,5.170001999999998,            ,RMJ081305.4+292014.8
PSZ2 G193.31-46.13,53.97952120000001,-6.9899481,0.64,6.085709,            ,                    
PSZ2 G193.63+54.85,152.57287549999995,32.830679,0.292,5.185323,            ,RMJ101017.3+324954.6
PSZ2 G194.36+14.07,107.5619264,22.6875302,0.289,5.065539,J0710.4+2240,                    
PSZ2 G194.98+54.12,151.75022180000005,32.0212319,0.374986,5.663106,            ,RMJ100655.7+315934.9
PSZ2 G195.24+29.34,123.6578888,27.3365605,0.28417600000000004,4.943095,            ,RMJ081435.5+271915.7
PSZ2 G195.39-29.08,69.3003417,0.7271491,0.2842,5.56195,J0437.1+0043,                    
PSZ2 G195.60+44.06,140.09930659999998,30.5037545,0.2952,6.130715,J0920.4+3030,RMJ092025.8+302938.7
PSZ2 G195.65-17.67,79.1680765,6.5066677,0.0284,1.6605150000000002,J0516.6+0626,                    
PSZ2 G195.75-24.32,73.5266638,2.962252,0.203,7.80038,J0454.1+0255,                    
PSZ2 G197.13+33.46,128.61426129999998,26.973131800000004,0.4561,5.866946,            ,RMJ083434.8+265656.3
PSZ2 G198.46+46.01,142.7117608,28.8476199,0.299462,5.55494,            ,RMJ093049.7+285108.0
PSZ2 G198.47-23.69,75.34241779999998,1.1553828000000002,0.1248,3.62938,J0501.6+0110,                    
PSZ2 G198.90+18.16,113.4538978,20.313528100000006,0.3184,5.842621,            ,                    
PSZ2 G199.09-16.61,81.764643,4.2177,0.151,4.623632,J0527.2+0413,                    
PSZ2 G199.61+53.41,151.20119730000005,29.2311114,0.371173,5.538029,            ,                    
PSZ2 G199.75+46.59,143.5387273,28.0763834,0.553387,5.914315,            ,                    
PSZ2 G200.06+77.22,178.5581184,29.2430523,0.360512,4.621805,            ,RMJ115415.7+291524.1
PSZ2 G200.63-64.71,39.1085852,-19.3489484,0.0907,2.47962,J0236.6-1923,                    
PSZ2 G200.82+27.42,123.3944219,22.0688736,0.382015,6.093917,            ,RMJ081327.4+220331.4
PSZ2 G200.95-28.16,72.58348640000001,-3.0073371,0.22,5.302291,            ,                    
PSZ2 G201.50-27.31,73.55918869999998,-3.0190208,0.5377,8.304255,J0454.1-0300,                    
PSZ2 G201.54+30.62,126.87994679999998,22.5541527,0.3349,6.3487160000000005,            ,RMJ082728.4+223245.7
PSZ2 G202.50+19.17,115.8559427,17.572477199999998,0.101593,2.605886,            ,RMJ074323.1+173341.9
PSZ2 G203.18+20.84,117.727098,17.6433242,0.184015,3.520769,            ,RMJ075100.8+173753.8
PSZ2 G203.22+66.40,166.1721201,28.5491832,0.579565,5.887129,            ,RMJ110444.3+283541.3
PSZ2 G204.10+16.51,113.960214,15.097915900000002,0.122,3.705868,            ,                    
PSZ2 G204.24+14.51,112.1450221,14.1439774,0.3454,6.011415,            ,                    
PSZ2 G204.73+15.88,113.6337842,14.2883615,0.344,6.2215089999999975,            ,                    
PSZ2 G205.05-62.95,41.6076282,-20.5268737,0.31,7.635277,            ,                    
PSZ2 G205.48+18.70,116.5856321,14.796997400000002,0.446659,5.832057,            ,RMJ074629.7+144629.5
PSZ2 G205.65+18.10,116.0924004,14.4060082,0.445414,6.0374050000000015,            ,RMJ074420.6+142252.4
PSZ2 G205.90+73.76,174.5533748,27.9202955,0.4474,7.387939999999999,            ,                    
PSZ2 G205.93-39.46,64.4063639,-11.895872,0.443,12.250381,J0417.5-1154,                    
PSZ2 G206.22+24.89,122.7686677,16.6287926,0.0925,2.274809,J0811.0+1644,RMJ081107.4+164304.6
PSZ2 G206.45+13.89,112.4970061,11.9390921,0.381,7.238685,            ,                    
PSZ2 G207.88+81.31,183.0900801,27.5530454,0.353,7.503772,J1212.3+2733,RMJ121218.5+273255.1
PSZ2 G208.60-26.00,77.6868641,-8.0201966,0.2195,7.74384,J0510.7-0801,                    
PSZ2 G208.61-74.39,30.0622756,-24.9067,0.72,6.253783,            ,                    
PSZ2 G208.80-30.67,73.5209548,-10.2262795,0.2475,7.255627,J0454.1-1014,                    
PSZ2 G209.17-80.38,23.5560372,-26.0929582,0.1597,3.166373,            ,                    
PSZ2 G209.53+43.32,142.0006111,20.563807500000006,0.192,3.817206,J0928.1+2032,RMJ092804.5+203145.1
PSZ2 G209.54-36.50,68.3765993,-13.2393288,0.0326,2.713885,J0433.6-1315,                    
PSZ2 G209.79+10.23,110.5963409,7.408583,0.677,10.727318,            ,                    
PSZ2 G210.01+50.85,149.8407733,22.4723478,0.319,4.956008,            ,                    
PSZ2 G210.08-60.96,44.4181156,-22.1627028,0.322,6.054954,J0257.6-2209,                    
PSZ2 G210.22+15.56,115.629786,9.3738593,0.062,2.031349,J0742.6+0922,                    
PSZ2 G210.64+17.09,117.2071764,9.668524,0.48,7.790246000000002,            ,                    
PSZ2 G211.21+38.66,137.804475,17.802743300000003,0.5049,6.990734,J0911.1+1746,RMJ091111.5+174628.9
PSZ2 G212.25-53.20,52.7756503,-21.0275959,0.188,4.342922,J0331.1-2100,                    
PSZ2 G212.44+63.19,163.2183841,24.2294264,0.541977,5.659371,            ,RMJ105252.4+241530.0
PSZ2 G212.50-61.38,44.312336,-23.396688,0.5049,6.218674,J0257.1-2326,                    
PSZ2 G212.80+50.63,150.1653012,20.7206759,0.218671,4.016582,            ,                    
PSZ2 G212.82-84.04,19.5484983,-26.9587617,0.2275,5.679254,J0118.1-2658,                    
PSZ2 G212.93-54.04,52.0399033,-21.6608227,0.59,6.21502,J0328.6-2140,                    
PSZ2 G213.27+78.38,179.8639685,26.459324,0.316,4.815767,            ,                    
PSZ2 G213.30+50.99,150.6297042,20.5282712,0.3205,4.7085870000000005,            ,                    
PSZ2 G213.39+80.59,182.3234178,26.6591264,0.5586,7.034222,            ,RMJ120923.7+264046.7
PSZ2 G214.08+23.15,124.1581133,9.3693992,0.2557,5.692354,            ,RMJ081641.0+092332.5
PSZ2 G214.61-22.70,83.1017298,-11.5430777,0.154,5.394049,J0532.3-1131,                    
PSZ2 G215.19-49.65,57.0010954,-21.735052300000003,0.2399,5.993478,            ,                    
PSZ2 G215.24-26.10,80.17579599999998,-13.469012300000005,0.336,6.242378,J0520.7-1328,                    
PSZ2 G215.51+06.58,109.8932947,0.7157416,0.2197,8.037874,J0719.5+0043,                    
PSZ2 G215.61+22.61,124.2862946,7.869101400000001,0.249188,5.194909,            ,RMJ081710.5+075344.3
PSZ2 G216.44-29.11,77.7507368,-15.6326192,0.47,6.168271,            ,                    
PSZ2 G216.62+47.00,147.4592105,17.121390899999998,0.3826,8.23875,J0949.8+1707,RMJ094951.8+170710.6
PSZ2 G216.80+09.25,112.8515815,0.7967378,0.273,5.166925,            ,                    
PSZ2 G217.09+40.15,141.0319985,14.166259900000002,0.1357,3.889829,J0924.0+1410,RMJ092415.4+140742.1
PSZ2 G217.40+10.88,114.5736991,1.0270643,0.189,5.339805,J0738.2+0101,                    
PSZ2 G218.54+13.26,117.2011166,1.137482,0.327,5.963966,            ,                    
PSZ2 G218.59+71.31,172.4647746,23.816835,0.1371,3.591041,J1129.8+2347,RMJ112946.4+234927.5
PSZ2 G218.81+35.51,137.2880648,10.9852137,0.1751,5.418206,J0909.1+1059,RMJ090912.2+105824.9
PSZ2 G219.12+44.49,145.749201,14.5406837,0.3403,5.225016,            ,RMJ094257.4+143028.4
PSZ2 G219.45-35.90,72.0470177,-20.444619600000006,0.07200000000000001,2.472006,J0448.2-2028,                    
PSZ2 G219.88+22.83,126.2813007,4.4563674,0.232813,5.067926,            ,RMJ082500.2+042548.6
PSZ2 G219.89-34.39,73.6896098,-20.2804578,0.7,7.916411,            ,                    
PSZ2 G220.11+22.91,126.4477195,4.3036182,0.2248,4.874733999999999,J0825.9+0415,RMJ082602.7+041939.5
PSZ2 G220.53-38.55,69.6461895,-22.103657100000003,0.067,2.394343,J0438.9-2206,                    
PSZ2 G220.74-58.91,47.86715770000001,-26.9359191,0.0685,1.917821,J0311.4-2653,                    
PSZ2 G220.83+42.20,144.1465744,12.452202,0.3104,5.7500480000000005,            ,RMJ093645.4+123018.2
PSZ2 G222.52+20.58,125.44952109999998,1.2301811000000002,0.0822,2.288994,J0821.8+0112,RMJ082150.6+011149.5
PSZ2 G222.77+60.67,162.2073106,18.8474201,0.1603,3.499502,            ,                    
PSZ2 G222.78+12.84,118.7763915,-2.6983868,0.369,6.7248899999999985,            ,                    
PSZ2 G222.99-65.70,40.3544332,-28.6594313,0.2323,6.183716,J0241.3-2839,                    
PSZ2 G223.04-20.27,88.67915479999998,-17.738251,0.19,3.93046,            ,                    
PSZ2 G223.16-68.81,36.8096035,-28.8377414,0.2138,4.139653,J0227.2-2851,                    
PSZ2 G223.47+26.85,131.3705785,3.4753992,0.3269,5.271713,            ,RMJ084527.8+032738.9
PSZ2 G223.93-60.10,46.7528789,-28.6843703,0.2537,6.960428,J0307.0-2840,                    
PSZ2 G224.00+69.33,171.0046075,21.4893867,0.1904,5.274279,J1123.9+2129,RMJ112358.8+212849.7
PSZ2 G224.01-11.14,97.7525275,-14.8352107,0.62,8.453644,            ,                    
PSZ2 G224.03-76.42,28.112742800000003,-28.9132409,0.413,5.9298699999999975,J0152.5-2853,                    
PSZ2 G224.38-24.95,84.5847098,-20.645428,0.0915,2.536561,J0538.2-2037,                    
PSZ2 G224.40-76.54,27.9679784,-28.9898024,0.413,5.815093,            ,                    
PSZ2 G224.53-30.27,79.26716970000003,-22.6129026,0.200138,3.715102,            ,                    
PSZ2 G224.82+13.62,120.4237256,-4.0646928,0.294,5.475418,            ,                    
PSZ2 G225.48+29.41,134.4753003,3.1744232999999995,0.203,4.598209,            ,RMJ085754.0+031035.2
PSZ2 G225.56-27.27,82.6506602,-22.4593513,0.1706,3.544921,J0530.6-2226,                    
PSZ2 G225.84+41.84,145.5402977,8.9730699,0.206,4.043,J0942.0+0857,RMJ094201.1+085819.9
PSZ2 G225.93-19.99,90.0650947,-20.1243398,0.46,10.730866,            ,                    
PSZ2 G226.16-21.95,88.2137128,-21.0650219,0.0989,3.873214,J0552.8-2103,                    
PSZ2 G226.18+76.79,178.8322869,23.409585600000003,0.1427,5.9471089999999975,J1155.3+2324,RMJ115518.0+232417.8
PSZ2 G226.75+48.95,152.215835,11.7897314,0.2245,4.849551,J1008.7+1147,                    
PSZ2 G227.21+54.79,157.66284199999996,14.2432623,0.32647800000000005,4.867527,            ,RMJ103034.8+141541.8
PSZ2 G227.59+22.98,129.8603419,-1.6789273999999998,0.28085,4.768429,            ,                    
PSZ2 G227.61+54.87,157.8479519,14.0765639,0.3188,5.275887,            ,RMJ103120.5+140534.3
PSZ2 G227.63-52.28,55.9169705,-29.9277014,0.2109,3.653878,            ,                    
PSZ2 G227.89+36.58,141.7153836,5.0097365,0.4616,6.387644,            ,RMJ092647.3+050004.0
PSZ2 G228.16+75.20,177.40321719999997,22.4063378,0.545,10.417826,J1149.5+2224,RMJ114935.7+222354.6
PSZ2 G228.29+55.08,158.22431559999995,13.8248864,0.3152,4.5117400000000005,            ,RMJ103250.4+135242.5
PSZ2 G228.30-49.02,59.7057547,-29.9347065,0.425,7.2048229999999975,J0358.9-2955,                    
PSZ2 G228.38+38.58,143.641878,5.6835809999999976,0.5438109999999999,6.150394,            ,RMJ093439.0+054144.8
PSZ2 G228.50+34.95,140.5605656,3.752893100000001,0.2701,5.781798,            ,RMJ092207.6+034558.8
PSZ2 G228.62+68.44,170.80077759999998,19.6118191,0.1042,2.910177,J1123.2+1935,RMJ112318.4+193441.3
PSZ2 G229.23-17.23,94.0896715,-21.9415702,0.171,5.250618,J0616.3-2156,                    
PSZ2 G229.37+49.70,153.72498069999997,10.651079199999998,0.203292,3.911502,            ,RMJ101449.5+103923.2
PSZ2 G229.74+77.96,180.3262067,23.0958122,0.269,7.485827,J1201.3+2306,RMJ120112.2+230557.3
PSZ2 G229.93+15.30,124.3635295,-7.5065372,0.0704,5.1237900000000005,J0817.4-0730,                    
PSZ2 G230.28-24.42,87.16091920000002,-25.4832134,0.042,1.530876,J0548.6-2527,                    
PSZ2 G230.29-47.13,62.0960748,-30.9911443,0.06,1.84398,J0408.2-3053,                    
PSZ2 G230.48+71.51,174.05344219999995,20.3245207,0.321184,5.415278,            ,RMJ113608.5+201913.0
PSZ2 G230.73+27.70,135.3726356,-1.6582023,0.29435,4.9617559999999985,            ,                    
PSZ2 G230.76+65.41,168.3208293,17.5358348,0.1706,3.27333,J1113.3+1735,RMJ111320.5+173541.0
PSZ2 G231.05-17.32,94.7227679,-23.5827102,0.403,5.299086,            ,                    
PSZ2 G231.56+60.03,163.5756141,14.6560796,0.2994,6.6428600000000015,            ,RMJ105417.5+143904.2
PSZ2 G231.70-07.80,104.3562673,-20.221549300000003,0.2,5.442829,            ,                    
PSZ2 G231.79+31.48,139.0579957,-0.4118023,0.332405,4.867756,            ,RMJ091617.6-002405.7
PSZ2 G232.84+38.13,145.11100249999996,2.4719306,0.1508,3.4322699999999995,            ,RMJ094024.6+022839.5
PSZ2 G233.05+23.67,133.0872555,-5.5834397,0.192,3.714478,J0852.2-0532,                    
PSZ2 G233.25-30.01,82.08003120000002,-29.7175603,0.1582,3.353268,J0528.2-2942,                    
PSZ2 G233.41-17.13,95.8681361,-25.5951889,0.35,5.307721,            ,                    
PSZ2 G233.68+36.14,143.81963000000005,0.818445,0.356823,5.47738,            ,RMJ093515.3+004746.0
PSZ2 G234.06-30.74,81.4920558,-30.5875081,0.1994,4.306957,            ,                    
PSZ2 G234.52+82.85,185.5694035,24.3128643,0.524093,5.413835,            ,RMJ122221.6+241909.3
PSZ2 G234.59+73.01,176.0758365,19.8830938,0.0214,1.667081,J1144.6+1945,                    
PSZ2 G235.56+23.29,134.0452027,-7.711791000000002,0.374,6.772831,            ,                    
PSZ2 G235.74-67.98,37.3375348,-33.5107402,0.0792,2.0145060000000004,J0229.3-3332,                    
PSZ2 G236.92-26.65,86.90073029999998,-31.8729707,0.1483,4.889059,J0547.6-3152,                    
PSZ2 G238.34+05.94,120.5649876,-19.429103,0.14,4.90665,J0802.1-1926,                    
PSZ2 G238.69+63.26,168.23599199999995,13.4853366,0.16899999999999998,4.474355,J1112.9+1326,RMJ111250.1+132830.4
PSZ2 G239.27-26.01,88.34853220000002,-33.7019505,0.43,8.772141,            ,                    
PSZ2 G239.29+24.75,137.23403480000002,-9.6724937,0.0542,6.853961999999999,J0909.1-0939,                    
PSZ2 G239.43+47.95,155.9240152,4.166261100000002,0.285,6.52514,J1023.6+0411,RMJ102340.7+041115.1
PSZ2 G239.66+06.80,122.07470759999998,-20.0952027,0.3,6.269273,            ,                    
PSZ2 G239.93-39.97,71.6885369,-37.05841760000001,0.58,7.089078,            ,                    
PSZ2 G239.97+03.74,119.458703,-21.9635351,0.049,2.2121150000000003,J0757.9-2157,                    
PSZ2 G240.30-50.34,58.6405071,-37.7511199,0.251,5.159399,J0354.5-3745,                    
PSZ2 G240.39+07.91,123.4851888,-20.1045079,0.3315,5.6063160000000005,            ,                    
PSZ2 G240.61-60.40,46.0192341,-36.9193845,0.2192,4.263439,J0304.1-3656,                    
PSZ2 G240.80-46.51,63.4947456,-38.1125039,0.0501,1.518585,J0413.9-3805,                    
PSZ2 G241.11-28.68,85.7378135,-35.98425770000001,0.42,7.361269,            ,                    
PSZ2 G241.76-30.88,83.23167480000002,-37.0396325,0.2708,7.0047960000000025,J0532.9-3701,                    
PSZ2 G241.79-24.01,91.4695514,-35.3091113,0.1392,5.588379,J0605.8-3518,                    
PSZ2 G241.79+50.30,158.7337764,4.3823692,0.1524,3.000643,            ,RMJ103448.6+042419.8
PSZ2 G241.98+14.87,130.500493,-17.5030242,0.1687,6.592571,J0841.9-1729,                    
PSZ2 G242.09+10.41,126.6939549,-20.1223235,0.0876,2.572248,J0826.7-2007,                    
PSZ2 G242.41-37.40,75.20352559999998,-38.6749473,0.0536,1.7544380000000002,J0500.7-3840,                    
PSZ2 G243.02+42.87,153.5054259,-0.9589484,0.0445,1.7065860000000002,J1013.6-0054,RMJ101425.7-005218.7
PSZ2 G243.15-73.84,29.762924,-34.2351146,0.41,8.086372,            ,                    
PSZ2 G243.34-50.92,57.75944670000001,-39.6381893,0.237,4.112362999999998,            ,                    
PSZ2 G243.64+67.74,173.21214799999996,14.4721784,0.0834,3.918597,J1132.8+1428,RMJ113251.2+142740.2
PSZ2 G244.11-53.59,54.2495345,-39.8298994,0.103,2.76832,J0337.0-3949,                    
PSZ2 G244.37-32.15,82.20118690000002,-39.4774936,0.2839,7.406209,J0528.9-3927,                    
PSZ2 G244.68+08.63,126.6637941,-23.2356419,0.251,4.442538,            ,                    
PSZ2 G244.71+32.50,146.3822289,-8.6410602,0.1535,5.229554,J0945.4-0839,                    
PSZ2 G244.74-28.59,86.7943446,-39.0645151,0.319,4.952251,J0547.0-3904,                    
PSZ2 G244.77+59.80,167.2226319,9.0878156,0.46592,5.84124,            ,RMJ110855.4+090601.6
PSZ2 G245.47-53.62,54.0608801,-40.6237363,0.1729,4.420207,J0336.3-4037,                    
PSZ2 G245.70-33.75,80.3841126,-40.8341279,0.0756,1.942717,J0521.4-4049,                    
PSZ2 G246.36-30.27,85.03748909999999,-40.7934305,0.0358,1.126739,J0540.1-4050,                    
PSZ2 G246.41+13.14,131.7067294,-21.9838416,0.436,5.711579,            ,                    
PSZ2 G246.49-35.31,78.44051429999998,-41.6912566,0.081,1.453552,            ,                    
PSZ2 G246.50-26.09,90.4256338,-39.9850631,0.0468,2.383844,J0601.7-3959,                    
PSZ2 G247.19-23.31,94.1341152,-39.8328471,0.152,4.078645,J0616.5-3948,                    
PSZ2 G247.56-56.06,50.5840356,-41.34969990000001,0.0643,1.80165,J0322.3-4121,                    
PSZ2 G247.69-25.06,92.0963498,-40.7577031,0.3437,4.321514,            ,                    
PSZ2 G247.97+33.52,148.9871899,-10.029588699999998,0.1634,3.219992,J0956.4-1004,                    
PSZ2 G247.99-26.37,90.4973941,-41.35134229999999,0.23,3.434011,            ,                    
PSZ2 G249.38+33.26,149.6017812,-11.0690075,0.1669,5.406621,J0958.3-1103,                    
PSZ2 G249.80-68.11,35.2524049,-38.4780929,0.228,3.754492,J0220.9-3829,                    
PSZ2 G249.80+04.56,126.1723534,-29.7419324,0.42,6.516751,            ,                    
PSZ2 G249.87-21.65,97.1954428,-41.711898100000006,0.1759,3.842515,J0628.8-4143,                    
PSZ2 G249.91-39.86,72.4470923,-44.6898244,0.1501,3.607781,J0449.9-4440,                    
PSZ2 G250.04+24.14,143.0649336,-17.6714307,0.4,6.647714,            ,                    
PSZ2 G250.17+73.53,179.24611969999995,16.53443,0.275148,3.351863,            ,                    
PSZ2 G250.29-17.29,102.8332478,-40.6309322,0.27,4.520432,            ,                    
PSZ2 G250.43-41.42,70.2458107,-45.0703155,0.15,2.639722,            ,                    
PSZ2 G250.59-25.03,93.0395528,-43.2913488,0.55,5.0929660000000005,            ,                    
PSZ2 G250.68+40.76,155.7863834,-6.6054532,0.2544,4.0880410000000005,            ,                    
PSZ2 G250.89-36.24,77.598099,-45.3291605,0.2,5.737083,J0510.2-4519,                    
PSZ2 G251.13-78.15,24.0770387,-34.003041100000004,0.304,4.167236,            ,                    
PSZ2 G252.23-50.62,57.0664572,-45.24520820000001,0.3582,4.557039,            ,                    
PSZ2 G252.95-41.35,70.23231,-46.9580369,0.35,4.320621,            ,                    
PSZ2 G252.99-56.09,49.4507284,-44.26502429999999,0.0752,2.927327,J0317.9-4414,                    
PSZ2 G253.04+36.83,154.3266157,-10.6938757,0.0586,2.303061,J1017.3-1040,                    
PSZ2 G253.13+57.49,168.55488469999997,4.3508768,0.2293,4.837296,            ,RMJ111408.4+042038.7
PSZ2 G253.21+34.25,152.6027858,-12.6439984,0.3062,4.942294,J1010.5-1239,                    
PSZ2 G253.48-33.72,81.4625852,-47.26230570000001,0.1913,4.669704,J0525.8-4715,                    
PSZ2 G254.08-58.45,46.0815612,-44.0305092,0.45841,6.222445,            ,                    
PSZ2 G254.46-14.44,108.4358264,-43.2469661,0.55,7.3331300000000015,            ,                    
PSZ2 G254.51-27.32,90.9944358,-47.2303422,0.2744,4.884377,            ,                    
PSZ2 G254.64-45.20,64.39144739999999,-47.79881810000001,0.58105,4.810139,            ,                    
PSZ2 G254.66-34.45,80.49157659999999,-48.2847583,0.29600000000000004,3.721907,            ,                    
PSZ2 G254.73-30.52,86.35552059999998,-47.957651,0.1254,2.277109,J0545.5-4756,                    
PSZ2 G254.90+33.92,153.41402390000005,-13.8473636,0.1517,3.183589,J1013.5-1350,                    
PSZ2 G254.92+82.31,186.7141325,21.857499,0.437266,5.146897,            ,RMJ122651.1+214952.3
PSZ2 G254.96+55.88,168.2172527,2.4837495,0.078,2.320351,J1113.3+0231,RMJ111247.5+023010.8
PSZ2 G255.07+54.84,167.5759614,1.65955,0.08874,2.15657,            ,                    
PSZ2 G255.32-56.27,48.6140424,-45.4307509,0.0718,1.741252,J0314.3-4525,                    
PSZ2 G255.51+49.96,164.56970880000003,-2.1905538,0.340297,4.9863300000000015,            ,RMJ105820.4-021039.8
PSZ2 G255.52-35.66,78.70655909999998,-49.045797,0.0912,2.136073,J0514.6-4903,                    
