Name,RA,DEC,z,M500,MCXC,RedMAPPer,PSZ2(z),MCXCRA,MCXCDEC,matched,ACT,ACTRA,ACTDEC
,33.144437558450285,-0.6259957336271761,0.41905470000000006,1.734522420784035,,,,,,False,True,33.144437558450285,-0.6259957336271761
,33.13015058933393,-20.860229338991594,0.574689507484436,2.8692657686629555,,,,,,False,True,33.13015058933393,-20.860229338991594
,33.18747107831025,-29.587409496774143,0.5777491331100464,2.3418385762372207,,,,,,False,True,33.18747107831025,-29.587409496774143
,33.216627474969265,-11.398508477260645,0.3338642120361328,3.1121197926318445,,,,,,False,True,33.216627474969265,-11.398508477260645
,33.29392301173177,-27.971366755634,0.32349589467048645,2.3402266774892015,,,,,,False,True,33.29392301173177,-27.971366755634
,33.30931190266359,14.555590707966706,0.4133999943733215,2.749355652093324,,,,,,False,True,33.30931190266359,14.555590707966706
,33.3373175660791,-6.099827846191435,0.6956062,2.1680315931003897,,,,,,False,True,33.3373175660791,-6.099827846191435
,33.425061257855546,-24.65833333333324,0.8124473690986633,2.222443265233192,,,,,,False,True,33.425061257855546,-24.65833333333324
,33.45337865532864,6.426643248340727,0.3573853092162922,2.526098290938768,,,,,,False,True,33.45337865532864,6.426643248340727
,33.454113958154224,-48.65833333333314,0.22216586768627167,1.6024757980185815,,,,,,False,True,33.454113958154224,-48.65833333333314
,33.47693907260434,-45.52368354910455,0.4378717243671417,2.281359982997361,,,,,,False,True,33.47693907260434,-45.52368354910455
,33.521584991605074,-27.407783335710977,0.8091169595718384,3.2166939406547117,,,,,,False,True,33.521584991605074,-27.407783335710977
,33.522970147013,-33.828406627869576,0.2378000020980835,2.9331868815075426,,,,,,False,True,33.522970147013,-33.828406627869576
,33.53167747316116,-44.63006460183839,0.2985297441482544,1.6781334053145824,,,,,,False,True,33.53167747316116,-44.63006460183839
,33.61394491901997,-6.467543093269067,0.23654679999999997,1.733328540664866,,,,,,False,True,33.61394491901997,-6.467543093269067
,33.70320780658258,-36.53413875793303,0.2475075274705887,2.0140460997001397,,,,,,False,True,33.70320780658258,-36.53413875793303
,33.70402587645948,-46.65746151214486,0.3127499222755432,2.440612042683032,,,,,,False,True,33.70402587645948,-46.65746151214486
,33.799041968248545,18.858165218661288,0.6121000051498413,2.0279615006066485,,,,,,False,True,33.799041968248545,18.858165218661288
,33.7932521777988,-52.20071196864404,0.4803000092506409,2.3628945708517923,,,,,,False,True,33.7932521777988,-52.20071196864404
,33.848556413578194,-22.294391711782364,0.29072001576423645,2.287651890311511,,,,,,False,True,33.848556413578194,-22.294391711782364
,33.84600938215444,-35.483938929211945,0.8962198495864868,3.525175296762753,,,,,,False,True,33.84600938215444,-35.483938929211945
,33.867960325254394,0.5116899004531569,0.8622000217437744,3.4388690744808765,,,,,,False,True,33.867960325254394,0.5116899004531569
,33.86666666666653,-4.670868471914687,0.3512659481643353,1.5578701397761772,,,,,,False,True,33.86666666666653,-4.670868471914687
,33.91113851550336,10.669269654016887,0.5504,2.5139523151974035,,,,,,False,True,33.91113851550336,10.669269654016887
,33.90241938846892,-1.2250855348384853,0.9292687773704528,1.9445489580652175,,,,,,False,True,33.90241938846892,-1.2250855348384853
,33.90400009452559,-38.08333333333318,0.8260779380798341,1.821423942725817,,,,,,False,True,33.90400009452559,-38.08333333333318
,33.958363768285544,-0.6999661900200844,0.4282854497432709,1.6246958726892728,,,,,,False,True,33.958363768285544,-0.6999661900200844
,33.988831741011666,8.214024451160448,0.3770000000000001,2.413872190746936,,,,,,False,True,33.988831741011666,8.214024451160448
,34.01657720899655,-9.58256343091576,0.5953166,2.610980812884871,,,,,,False,True,34.01657720899655,-9.58256343091576
,34.05933438295228,-42.326590894114716,0.6329572796821594,3.1902255002855324,,,,,,False,True,34.05933438295228,-42.326590894114716
,34.07516215931186,-48.51357416643582,0.43406206369400013,3.0928940030848837,,,,,,False,True,34.07516215931186,-48.51357416643582
,34.104173151820184,-46.454213427075864,0.6638927459716797,1.6769783380257934,,,,,,False,True,34.104173151820184,-46.454213427075864
,34.15374301388053,-26.162421412995783,0.793696403503418,3.922205578446672,,,,,,False,True,34.15374301388053,-26.162421412995783
,34.26672096446767,-50.233302659992894,0.5381177067756653,2.132499258792534,,,,,,False,True,34.26672096446767,-50.233302659992894
,34.36505453819753,-25.58999111860023,0.7275753617286682,2.785559831952149,,,,,,False,True,34.36505453819753,-25.58999111860023
,34.374999999999865,-27.83741760955627,0.9961299896240234,2.228572682396647,,,,,,False,True,34.374999999999865,-27.83741760955627
,34.377781641698625,-32.00561644116735,0.3541406989097595,1.7453044142804803,,,,,,False,True,34.377781641698625,-32.00561644116735
,34.422036965166214,-43.175087830183855,0.6078708171844482,2.9210941471680445,,,,,,False,True,34.422036965166214,-43.175087830183855
,34.43229277727177,-3.7593370825402457,1.91,1.3649524165522753,,,,,,False,True,34.43229277727177,-3.7593370825402457
,34.452099421665245,-0.8048787561968461,0.7879003000000001,1.9008633405093216,,,,,,False,True,34.452099421665245,-0.8048787561968461
,34.45996553747951,-25.18657817267327,0.3977272212505341,2.52435956534348,,,,,,False,True,34.45996553747951,-25.18657817267327
,34.473673436414195,-36.3801195361621,0.9278,1.7226205307041116,,,,,,False,True,34.473673436414195,-36.3801195361621
,34.453288803947665,-47.09069836610023,0.6661416292190552,2.2331808364364805,,,,,,False,True,34.453288803947665,-47.09069836610023
,34.50409842036409,17.520847381033573,0.16089999675750732,1.8176654463412092,,,,,,False,True,34.50409842036409,17.520847381033573
,34.50004698302235,-42.6374788107344,0.6900559663772583,2.117866544063958,,,,,,False,True,34.50004698302235,-42.6374788107344
,34.52511373199402,-2.239195823362216,1.1624,1.582737677184291,,,,,,False,True,34.52511373199402,-2.239195823362216
,34.547845391724,-42.55104650187044,0.6401243209838867,2.5156838724984225,,,,,,False,True,34.547845391724,-42.55104650187044
,34.567601167691805,-0.6935449296592863,0.6726999878883362,3.1552727277725308,,,,,,False,True,34.567601167691805,-0.6935449296592863
,34.585004892238004,-31.70340182590113,0.26986029212457074,4.271791635320007,,,,,,False,True,34.585004892238004,-31.70340182590113
,34.64255218120625,-1.2428018155567742,0.902,1.9126793285469699,,,,,,False,True,34.64255218120625,-1.2428018155567742
,34.63750307046188,-58.44166666666644,0.5742103457450867,1.9552897386842407,,,,,,False,True,34.63750307046188,-58.44166666666644
,34.666637756709186,15.658225566220805,0.4586,2.6968580374891573,,,,,,False,True,34.666637756709186,15.658225566220805
,34.6759140881186,-0.2439219834414331,0.6519436624056965,2.132499258792534,,,,,,False,True,34.6759140881186,-0.2439219834414331
,34.76114720439039,3.0610980244069244,0.4808103747260278,1.6246958726892728,,,,,,False,True,34.76114720439039,3.0610980244069244
,34.75415085392172,-20.874999999999922,0.5719972848892212,2.138380613679012,,,,,,False,True,34.75415085392172,-20.874999999999922
,34.774999999999864,-21.879140199676584,0.255527526140213,1.4353132521076335,,,,,,False,True,34.774999999999864,-21.879140199676584
,34.80919948616848,-49.5795558346818,0.5254999995231628,2.9514199129756378,,,,,,False,True,34.80919948616848,-49.5795558346818
,34.847403581292646,14.552432730186,0.7544,2.9392520087902967,,,,,,False,True,34.847403581292646,14.552432730186
,34.866612157741734,-51.273025432551286,0.5433980822563171,1.960682356201765,,,,,,False,True,34.866612157741734,-51.273025432551286
,34.87904470107047,-6.729141703967756,0.8371654152870178,1.6291767244271962,,,,,,False,True,34.87904470107047,-6.729141703967756
,34.94845285631425,-32.13990524808464,0.6061332821846008,2.5841530503182533,,,,,,False,True,34.94845285631425,-32.13990524808464
,34.95873551938659,0.3740241894517472,0.5378156916877559,3.2500885189203967,,,,,,False,True,34.95873551938659,0.3740241894517472
,34.97790042379272,1.5031256694888984,0.3650999963283539,2.8851142532336627,,,,,,False,True,34.97790042379272,1.5031256694888984
,34.97904440942892,2.7832896687505237,0.25452565728874665,1.5610914417488937,,,,,,False,True,34.97904440942892,2.7832896687505237
,35.07080200570829,-10.416582393031902,0.4663594961166382,2.9291504178867673,,,,,,False,True,35.07080200570829,-10.416582393031902
,35.07081752940367,-18.749912293312523,0.5771771073341371,2.5400512785724962,,,,,,False,True,35.07081752940367,-18.749912293312523
,35.13537898670188,19.183410499096507,0.6524,2.240882277470544,,,,,,False,True,35.13537898670188,19.183410499096507
,35.16465154392538,-33.00003913910512,0.38823,2.198093715690128,,,,,,False,True,35.16465154392538,-33.00003913910512
,35.22999374765789,6.8682788750694685,0.317,2.0645931564801185,,,,,,False,True,35.22999374765789,6.8682788750694685
,35.236985377591914,-3.5478669367239672,1.03,1.6191121347180206,,,,,,False,True,35.236985377591914,-3.5478669367239672
,35.23924052414875,-38.89173347141914,0.7131280899047852,1.9728701862118383,,,,,,False,True,35.23924052414875,-38.89173347141914
,35.266666666666524,17.920766752114545,1.0094,1.8943304730410284,,,,,,False,True,35.266666666666524,17.920766752114545
,35.32916977776027,-25.80833333333323,0.5134905576705933,2.316180906893764,,,,,,False,True,35.32916977776027,-25.80833333333323
,35.402280482448944,-0.21010723676018644,0.592112017277449,1.898247494321544,,,,,,False,True,35.402280482448944,-0.21010723676018644
,35.41678589090357,-44.7792776423388,0.5064342617988586,2.0279615006066485,,,,,,False,True,35.41678589090357,-44.7792776423388
,35.43966254939781,-3.7728517351537194,0.4327276794101724,3.054798004608024,,,,,,False,True,35.43966254939781,-3.7728517351537194
,35.48107761181857,-3.669179771347157,1.032,1.8594390109322083,,,,,,False,True,35.48107761181857,-3.669179771347157
,35.570812713925584,5.337480566536568,0.8092071413993835,2.101886500561984,,,,,,False,True,35.570812713925584,5.337480566536568
,35.581642336586626,-36.93004814974362,0.298679381608963,1.7977507265682582,,,,,,False,True,35.581642336586626,-36.93004814974362
,35.69749164732142,-53.593662687486784,0.4792819321155548,2.314586668442877,,,,,,False,True,35.69749164732142,-53.593662687486784
,35.757185213634,-30.80933370102925,0.5223634839057922,2.3289744088993234,,,,,,False,True,35.757185213634,-30.80933370102925
,35.789208159870526,-0.9521615419552224,0.6632000207901001,3.311074837773277,,,,,,False,True,35.789208159870526,-0.9521615419552224
,35.83926267676632,-14.798075197108536,0.8510092496871948,3.631106642017156,,,,,,False,True,35.83926267676632,-14.798075197108536
,35.86768359178689,-27.879911518488893,0.4363973438739777,2.278220521739261,,,,,,False,True,35.86768359178689,-27.879911518488893
,35.877204216738626,-36.01746632307205,1.5092,2.0532519512753025,,,,,,False,True,35.877204216738626,-36.01746632307205
,35.907310654563275,0.3488971118494618,0.5876420574778277,1.6013728062245411,,,,,,False,True,35.907310654563275,0.3488971118494618
,35.994649265992315,-8.599565827152851,0.27499786019325256,2.722980331964242,,,,,,False,True,35.994649265992315,-8.599565827152851
,35.994663578462,-39.35780719618197,0.4928122758865357,2.298704512191584,,,,,,False,True,35.994663578462,-39.35780719618197
,36.03333333333319,-26.170978130007967,0.8630577325820923,2.0532519512753025,,,,,,False,True,36.03333333333319,-26.170978130007967
,36.053329204063786,-39.81502848760789,0.24234253354037155,1.8027088572577656,,,,,,False,True,36.053329204063786,-39.81502848760789
,36.0576132654955,-42.897011825404384,0.4040464460849762,1.6302988669733292,,,,,,False,True,36.0576132654955,-42.897011825404384
,36.09874417563069,-45.37373519501534,0.4302696883678436,2.0731401513055467,,,,,,False,True,36.09874417563069,-45.37373519501534
,36.12502486787431,1.048334266096371,0.8291404,2.0674382323481737,,,,,,False,True,36.12502486787431,1.048334266096371
,36.14571438545994,-0.037550752163927205,0.773,1.67006461095894,,,,,,False,True,36.14571438545994,-0.037550752163927205
,36.13962181619487,-7.5001645852745344,0.2772389,1.673517904201096,,,,,,False,True,36.13962181619487,-7.5001645852745344
,36.12915010463871,-16.266521801628027,0.6515192985534668,3.919505905495033,,,,,,False,True,36.12915010463871,-16.266521801628027
,36.16648285665803,14.874961961036547,0.7952,4.227899083080296,,,,,,False,True,36.16648285665803,14.874961961036547
,36.19457700004294,-34.267767113270395,0.5912875533103943,2.806737648775296,,,,,,False,True,36.19457700004294,-34.267767113270395
,36.20597248013493,-38.1964963758925,0.2803817987442017,1.7060949611861569,,,,,,False,True,36.20597248013493,-38.1964963758925
,36.287587506106405,-43.43740896197873,0.8687721490859985,2.0043621712652424,,,,,,False,True,36.287587506106405,-43.43740896197873
,36.36680095047319,-3.933333333333318,0.7712399959564209,1.6013728062245411,,,,,,False,True,36.36680095047319,-3.933333333333318
,36.43057131283005,-28.180594216174267,0.6041946411132812,2.180006787461025,,,,,,False,True,36.43057131283005,-28.180594216174267
,36.43958709752397,-31.558318469623185,0.5174553990364075,1.8039505250748225,,,,,,False,True,36.43958709752397,-31.558318469623185
,36.44434373847875,-35.850607050735285,0.2907401323318481,2.462556131634527,,,,,,False,True,36.44434373847875,-35.850607050735285
,36.50379087947229,-42.53865589960383,0.7756024599075317,2.1398534851179765,,,,,,False,True,36.50379087947229,-42.53865589960383
,36.512404703483355,-43.289995520835454,0.6875302195549011,2.4105503746892616,,,,,,False,True,36.512404703483355,-43.289995520835454
,36.618772206178754,4.444886379777589,0.4930607378482818,2.385782029863478,,,,,,False,True,36.618772206178754,4.444886379777589
,36.66666666666652,13.24582069195078,0.6217999999999999,2.4255346367266504,,,,,,False,True,36.66666666666652,13.24582069195078
,36.783143162646375,-24.815999376932922,0.6554440855979919,3.8051610034485828,,,,,,False,True,36.783143162646375,-24.815999376932922
,36.80280198355442,-20.98892807521768,0.2342,2.005742733629357,,,,,,False,True,36.80280198355442,-20.98892807521768
,36.81259133521127,-43.51666666666649,0.6189461350440979,1.8114185125350952,,,,,,False,True,36.81259133521127,-43.51666666666649
,36.82891981190945,-24.19904429460033,0.3934144377708435,2.6399041505048824,,,,,,False,True,36.82891981190945,-24.19904429460033
,36.89900814017632,-38.78215710449517,0.5736072659492493,2.1047829678593653,,,,,,False,True,36.89900814017632,-38.78215710449517
,36.911244402897346,-3.300869566830154,0.838,2.1398534851179765,,,,,,False,True,36.911244402897346,-3.300869566830154
,37.03423413324891,-35.615499165882255,0.8705160021781921,2.3034576820423642,,,,,,False,True,37.03423413324891,-35.615499165882255
,37.066620443581435,-11.94370533216953,0.20588594675064087,2.603799628831795,,,,,,False,True,37.066620443581435,-11.94370533216953
,37.071016395486176,-12.723427097583757,0.6431399583816528,3.1792613662822293,,,,,,False,True,37.071016395486176,-12.723427097583757
,37.0805949812096,-24.438897839225245,0.3039725124835968,2.0817225289473598,,,,,,False,True,37.0805949812096,-24.438897839225245
,37.12033350132585,0.5102217975103399,0.7331322431564331,2.0335545441831018,,,,,,False,True,37.12033350132585,0.5102217975103399
,37.161076399840994,-34.43612193447999,0.5475929975509644,1.8530485101713596,,,,,,False,True,37.161076399840994,-34.43612193447999
,37.34149083309934,-26.975260885776105,0.6088271141052246,3.2255654647821737,,,,,,False,True,37.34149083309934,-26.975260885776105
,37.334722115910076,-37.62565098218917,0.9278,2.435575855706744,,,,,,False,True,37.334722115910076,-37.62565098218917
,37.41048894859974,-3.611179058901509,0.32293321580205736,2.160580524544876,,,,,,False,True,37.41048894859974,-3.611179058901509
,37.53338564603189,7.630913093153487,0.6116,2.9372289075051974,,,,,,False,True,37.53338564603189,7.630913093153487
,37.600848839183605,-8.696452585062259,0.9483255743980408,1.5794717083464285,,,,,,False,True,37.600848839183605,-8.696452585062259
,37.61686298008357,-16.073124898446828,0.8760005831718445,3.544646719351053,,,,,,False,True,37.61686298008357,-16.073124898446828
,37.64972411851132,-30.9100859445051,0.5082809329032898,2.5070379961847933,,,,,,False,True,37.64972411851132,-30.9100859445051
,37.71216103948685,-27.037293981431752,0.41035819053649897,2.9050480181563123,,,,,,False,True,37.71216103948685,-27.037293981431752
,37.732130003830704,2.8037935316041858,0.24762982816242385,1.8878200576640811,,,,,,False,True,37.732130003830704,2.8037935316041858
,37.7416712020954,-44.46248910435365,0.6030021905899048,1.9418729945330158,,,,,,False,True,37.7416712020954,-44.46248910435365
,37.77292995429263,-54.0691468338123,0.6086520552635193,2.667310701266128,,,,,,False,True,37.77292995429263,-54.0691468338123
,37.784503701688855,-32.99899766651844,0.5221672265091301,2.2766524116039317,,,,,,False,True,37.784503701688855,-32.99899766651844
,37.795820366171384,-39.74166666666651,0.4622089862823486,1.839066611318107,,,,,,False,True,37.795820366171384,-39.74166666666651
,37.78757070783286,-50.073234698273886,0.6307258009910583,1.960682356201765,,,,,,False,True,37.78757070783286,-50.073234698273886
,37.81882648681939,-20.608213500013548,0.9048560857772828,2.2301076762291583,,,,,,False,True,37.81882648681939,-20.608213500013548
,37.8085575089244,-30.829280962799352,0.8499385714530945,2.234719004268245,,,,,,False,True,37.8085575089244,-30.829280962799352
,37.97398115018903,-59.57325508598589,0.9486260414123536,2.278220521739261,,,,,,False,True,37.97398115018903,-59.57325508598589
,37.985298879523675,-47.649918585485786,0.5454527735710144,2.256364929669982,,,,,,False,True,37.985298879523675,-47.649918585485786
,38.031769687187904,2.513401093715228,0.6188533646349592,1.7731638755427017,,,,,,False,True,38.031769687187904,2.513401093715228
,38.05272669705522,-6.2944199892276025,1.1521,1.4825218405126095,,,,,,False,True,38.05272669705522,-6.2944199892276025
,38.09717475558904,-52.880698855639785,0.8099421858787537,1.9552897386842407,,,,,,False,True,38.09717475558904,-52.880698855639785
,38.14708794738421,11.578328821227313,0.8156,2.7531443527358315,,,,,,False,True,38.14708794738421,11.578328821227313
,38.19587666536725,2.2499999999999907,0.6243941999999999,1.632545471322271,,,,,,False,True,38.19587666536725,2.2499999999999907
,38.192586707837464,3.8403954435840215,0.5694439885730815,2.2011227596286904,,,,,,False,True,38.192586707837464,3.8403954435840215
,38.19872073092163,-52.957110907189005,0.5561000108718872,3.5544227252360425,,,,,,False,True,38.19872073092163,-52.957110907189005
,38.22376314132442,10.432503256225553,0.4484,3.7686570540478574,,,,,,False,True,38.22376314132442,10.432503256225553
,38.233333333333185,-9.587236707902836,0.6123207211494446,2.1457551226914267,,,,,,False,True,38.233333333333185,-9.587236707902836
,38.251034291830656,-58.32824259227161,0.6636999845504761,3.3918375475950246,,,,,,False,True,38.251034291830656,-58.32824259227161
,38.27805700044395,-34.425822482944696,0.5264865159988403,2.2517089354055004,,,,,,False,True,38.27805700044395,-34.425822482944696
,38.30272517542653,2.197268823863496,0.6264296770095825,1.674670588016094,,,,,,False,True,38.30272517542653,2.197268823863496
,38.30555917825485,2.8138870768982738,0.50386183019637,1.7214348427130908,,,,,,False,True,38.30555917825485,2.8138870768982738
,38.312461409721905,4.808333333333313,0.2865041196346283,2.0043621712652424,,,,,,False,True,38.312461409721905,4.808333333333313
,38.32296094648204,-15.874799584111294,0.2912000119686127,2.543551551046812,,,,,,False,True,38.32296094648204,-15.874799584111294
,38.326350364270134,-53.58196861119718,0.381064772605896,2.1516730367652497,,,,,,False,True,38.326350364270134,-53.58196861119718
,38.37218037041763,-49.10735886809157,0.6722266674041748,1.5664750871264927,,,,,,False,True,38.37218037041763,-49.10735886809157
,38.40579985943091,-5.50765474240812,0.4339865057528459,2.806737648775296,,,,,,False,True,38.40579985943091,-5.50765474240812
,38.43099611486666,1.4614091277705488,0.5686411,2.008506711719212,,,,,,False,True,38.43099611486666,1.4614091277705488
,38.54271666934096,-12.934359039225454,0.8430636525154114,2.3956586811542486,,,,,,False,True,38.54271666934096,-12.934359039225454
,38.52970977818869,-17.90623664329558,0.4326714873313904,2.9331868815075426,,,,,,False,True,38.52970977818869,-17.90623664329558
,38.558281663224214,-21.541879158685102,0.9799957871437072,2.7005743947278456,,,,,,False,True,38.558281663224214,-21.541879158685102
,38.58336656615051,-9.664359963287987,0.8666749596595764,4.040067664247248,,,,,,False,True,38.58336656615051,-9.664359963287987
,38.597578811776685,-9.855300616767076,0.6081991195678711,2.2829313356085192,,,,,,False,True,38.597578811776685,-9.855300616767076
,38.59581414668528,-21.37510054140045,0.3177199065685272,2.0603328820144693,,,,,,False,True,38.59581414668528,-21.37510054140045
,38.57853291884288,-33.70501494214202,0.21741999999999997,1.8852221608054207,,,,,,False,True,38.57853291884288,-33.70501494214202
,38.64608793119073,-1.1318393681646268,0.5358790682999548,2.044786950106994,,,,,,False,True,38.64608793119073,-1.1318393681646268
,38.660380145041216,-2.996908535977078,0.41326579999999996,1.605789333798996,,,,,,False,True,38.660380145041216,-2.996908535977078
,38.650056596862115,-48.73087086379382,0.7696509957313538,1.9620328328310697,,,,,,False,True,38.650056596862115,-48.73087086379382
,38.742633899044925,-58.17441881799598,0.6681867241859436,2.4122107109158217,,,,,,False,True,38.742633899044925,-58.17441881799598
,38.78056870017332,-21.780620201173658,0.7042115926742554,2.267266390900486,,,,,,False,True,38.78056870017332,-21.780620201173658
,38.80247550367272,13.434632931784087,0.7646,2.667310701266128,,,,,,False,True,38.80247550367272,13.434632931784087
,38.80840242544813,-3.3875094443690736,0.5763724006237088,1.7108003086301922,,,,,,False,True,38.80840242544813,-3.3875094443690736
,38.867030164651254,-42.290111475747224,0.975159227848053,2.198093715690128,,,,,,False,True,38.867030164651254,-42.290111475747224
,38.879138577113046,-0.0999999999999996,0.8985352516174316,1.5386814387043444,,,,,,False,True,38.879138577113046,-0.0999999999999996
,38.98333333333318,-9.862545539009213,0.345574915218112,2.228572682396647,,,,,,False,True,38.98333333333318,-9.862545539009213
,39.012311202239204,-39.023252964538095,1.0094,2.1062326979489234,,,,,,False,True,39.012311202239204,-39.023252964538095
,39.04166666666652,-26.054141267633128,0.4655810594558716,2.0917802182615195,,,,,,False,True,39.04166666666652,-26.054141267633128
,39.13750738528065,1.1124213318487677,0.792249858379364,1.7634235471340938,,,,,,False,True,39.13750738528065,1.1124213318487677
,39.154742008664655,-44.84881413835925,0.20966683328151706,1.6046840612823512,,,,,,False,True,39.154742008664655,-44.84881413835925
,39.177188609835355,17.570750437037407,0.6728000000000001,2.845656127428103,,,,,,False,True,39.177188609835355,17.570750437037407
,39.17910676771626,-2.4708742622532145,0.6197946071624756,1.713157846558606,,,,,,False,True,39.17910676771626,-2.4708742622532145
,39.22493282503149,-6.125076581067688,0.6855898499488831,2.0603328820144693,,,,,,False,True,39.22493282503149,-6.125076581067688
,39.21281509526449,-9.741666666666626,0.33940960875991505,2.225505863635299,,,,,,False,True,39.21281509526449,-9.741666666666626
,39.21914493599472,-32.656337229955575,0.8435652256011963,2.198093715690128,,,,,,False,True,39.21914493599472,-32.656337229955575
,39.245263649186796,-49.629446557535935,0.3343000113964081,2.510492775292656,,,,,,False,True,39.245263649186796,-49.629446557535935
,39.32564893395565,-28.109299644046462,0.5000597238540649,3.2568089228168238,,,,,,False,True,39.32564893395565,-28.109299644046462
,39.40656699739326,-4.391690309657353,0.4473405,1.6955551925215535,,,,,,False,True,39.40656699739326,-4.391690309657353
,39.42556562256371,-37.71602477544491,0.5095582604408264,3.0928940030848837,,,,,,False,True,39.42556562256371,-37.71602477544491
,39.43193051941395,-41.86430449638598,0.4075810015201569,2.4205295618788822,,,,,,False,True,39.43193051941395,-41.86430449638598
,39.5338907728597,3.1032200287857554,0.7211049199104309,2.214805195205664,,,,,,False,True,39.5338907728597,3.1032200287857554
,39.58642076188846,-26.27281032824125,0.4481826722621918,2.4322241724576545,,,,,,False,True,39.58642076188846,-26.27281032824125
,39.614023513602426,-14.283412243904015,0.856471836566925,3.1228523793900984,,,,,,False,True,39.614023513602426,-14.283412243904015
,39.65149283219434,-59.191683462686825,0.5252305865287781,2.371043348107191,,,,,,False,True,39.65149283219434,-59.191683462686825
,39.67615842694713,-34.27655289372146,0.6509172916412354,2.533065177546526,,,,,,False,True,39.67615842694713,-34.27655289372146
,39.69799431592252,-49.073310850021564,0.5005963444709778,2.9190835440263747,,,,,,False,True,39.69799431592252,-49.073310850021564
,39.71392921516029,-12.96391454470033,0.16765183210372925,2.325769423722788,,,,,,False,True,39.71392921516029,-12.96391454470033
,39.84165910115167,-3.5360191823428044,0.249,2.1339680792783717,,,,,,False,True,39.84165910115167,-3.5360191823428044
,39.89315909734499,-46.304467961691635,0.6691588163375854,2.032154838816106,,,,,,False,True,39.89315909734499,-46.304467961691635
,39.913396108262745,-10.601689941629694,0.8890597224235535,2.5823743653530453,,,,,,False,True,39.913396108262745,-10.601689941629694
,39.929153347580254,-24.920802650569534,0.653099000453949,2.3874253061768265,,,,,,False,True,39.929153347580254,-24.920802650569534
,39.985710232011314,-21.441557391249887,0.3179981112480164,2.4205295618788822,,,,,,False,True,39.985710232011314,-21.441557391249887
,40.014293089449055,1.266913649791052,0.6034875200262527,3.656194600364026,,,,,,False,True,40.014293089449055,1.266913649791052
,40.01410318184431,3.0536748975602297,0.7638394000000001,1.9796739090268864,,,,,,False,True,40.01410318184431,3.0536748975602297
,40.054998085121134,17.278340327621713,0.7340000000000001,2.407233129901749,,,,,,False,True,40.054998085121134,17.278340327621713
,40.05005221221206,-46.12087490545722,0.6616412997245789,1.674670588016094,,,,,,False,True,40.05005221221206,-46.12087490545722
,40.282085149390376,14.183070857264836,0.5402,3.192422860284576,,,,,,False,True,40.282085149390376,14.183070857264836
,40.31808619523774,-0.3131379359288989,0.6872000098228455,3.0171712446820025,,,,,,False,True,40.31808619523774,-0.3131379359288989
,40.30633984593953,-39.268254689145905,1.0196,3.6336076716424017,,,,,,False,True,40.30633984593953,-39.268254689145905
,40.37322718985926,-4.553379096088948,0.5204933881759644,1.7965133261023123,,,,,,False,True,40.37322718985926,-4.553379096088948
,40.455609375086055,-28.09525112233206,0.338059276342392,3.1552727277725308,,,,,,False,True,40.455609375086055,-28.09525112233206
,40.536226195581115,-41.83784224065394,0.6965516805648804,2.5752718598424598,,,,,,False,True,40.536226195581115,-41.83784224065394
,40.568432324454676,-3.7596999702609786,1.1012,1.8684227537752287,,,,,,False,True,40.568432324454676,-3.7596999702609786
,40.55030397023407,-49.73623558409388,0.8066037893295288,3.1792613662822293,,,,,,False,True,40.55030397023407,-49.73623558409388
,40.60888408783062,14.252732141868695,0.275,3.0971561106400762,,,,,,False,True,40.60888408783062,14.252732141868695
,40.608297449692074,-31.400232443989946,0.4996584951877594,2.498421833929456,,,,,,False,True,40.608297449692074,-31.400232443989946
,40.685459585368044,-2.440161403352576,0.5352640697605571,2.638087091789449,,,,,,False,True,40.685459585368044,-2.440161403352576
,40.679311156901285,-4.845850733384199,0.4766756313773782,1.5450512662189444,,,,,,False,True,40.679311156901285,-4.845850733384199
,40.72505177490112,9.574958534981064,0.4382,1.9851337771935367,,,,,,False,True,40.72505177490112,9.574958534981064
,40.73812300921421,-2.8447666618058722,0.6121050726299088,2.317776243422452,,,,,,False,True,40.73812300921421,-2.8447666618058722
,40.76325028428035,-38.01870086272944,0.6184181571006775,1.8943304730410284,,,,,,False,True,40.76325028428035,-38.01870086272944
,40.81772354062446,2.942805402678407,0.9482,2.036356847843689,,,,,,False,True,40.81772354062446,2.942805402678407
,40.85180385534019,-59.51727314048869,0.6352000236511229,3.2815695120543085,,,,,,False,True,40.85180385534019,-59.51727314048869
,40.99170832189388,-59.599999999999774,0.2266339510679245,1.8852221608054207,,,,,,False,True,40.99170832189388,-59.599999999999774
,41.02338502832975,-48.96382453253218,0.4552007913589478,2.925119508988285,,,,,,False,True,41.02338502832975,-48.96382453253218
,41.03350838335568,-9.387163047198554,1.193,3.88993186314019,,,,,,False,True,41.03350838335568,-9.387163047198554
,41.09991761581329,-7.608150187620071,0.3506060224762394,2.5859329604041292,,,,,,False,True,41.09991761581329,-7.608150187620071
,41.08326617336483,-9.237337887978804,1.193,2.3370062076624727,,,,,,False,True,41.08326617336483,-9.237337887978804
,41.07778146956989,-11.957357260954184,0.408878892660141,2.541800812288703,,,,,,False,True,41.07778146956989,-11.957357260954184
,41.1166666666665,6.187352734078089,0.5777999758720398,2.290804348299269,,,,,,False,True,41.1166666666665,6.187352734078089
,41.11685648860581,15.358560601441411,0.3362,2.649008234607252,,,,,,False,True,41.11685648860581,15.358560601441411
