RA,DEC,max_pred,galmask,psmask,CO_mask,mpp_er
345.853234240735,-31.7825171596991,5.088296,1,1,1,0.27545602109340495
162.887815081776,15.6716995676333,5.088379,1,0,1,0.2754661989704217
303.380572132836,-20.954743901645397,5.08868,0,1,0,0.2755031091027357
44.652694860600796,-58.85040955017771,5.088877,1,1,1,0.27552726623252255
201.12440243171798,57.5817459718303,5.088908999999999,1,1,1,0.2755311902333001
46.4048918797923,-27.969517051654897,5.088995,1,1,1,0.2755417359853898
348.298489681492,-80.6285776064484,5.0890379999999995,0,1,0,0.2755470088614346
182.752971854713,-25.980016038853602,5.089077,1,1,1,0.27555179123738227
9.476005187100947,-40.8861243925589,5.089286,1,1,1,0.27557741986746087
261.677132763359,70.89156858917791,5.08944,1,1,1,0.27559630412120273
303.356215387103,-46.4833911386665,5.089443,1,1,1,0.2755966719962757
193.62170191673096,-34.872132262340195,5.0895150000000005,1,1,1,0.2756055009980253
188.34673926832,10.2991929948075,5.089517,1,1,1,0.27560574624807377
254.202256151423,36.141428895638,5.089727,1,1,1,0.2756314975031765
40.57217325283371,-11.049784948155699,5.089758,1,1,1,0.2756352988789298
246.030293931796,-18.1181501677232,5.089761,0,0,0,0.27563566675400275
206.155326588411,38.1776787036628,5.089875,1,1,1,0.2756496460067728
39.440163235307494,22.162448616315398,5.089914,0,1,0,0.2756544283827205
183.900168200566,0.3017321871432461,5.0899339999999995,1,1,1,0.2756568808832063
19.29305377640189,-22.4237622803022,5.089963,1,0,1,0.2756604370089111
132.24628866682698,67.9486547497799,5.089966,1,0,1,0.27566080488398403
12.0423870991927,40.218059573863286,5.0900690000000015,1,1,1,0.2756734352614869
134.339554401599,21.738651211679397,5.090193,1,1,1,0.27568864076449984
232.778064089177,19.18252911890411,5.090345,1,1,1,0.2757072797681932
144.362353484309,51.34603744579501,5.090371,1,1,1,0.27571046801882493
34.660545414829194,-37.4955267900204,5.0903870000000015,1,1,1,0.27571243001921397
161.36768688531,-3.5541721022793995,5.090465,1,1,1,0.27572199477110904
62.059975483174895,-36.7340866439313,5.090479,1,1,1,0.27572371152144926
356.95216756819605,-84.62325063436191,5.090527,0,1,0,0.2757295975226155
287.948418079562,61.3498984029679,5.090544,1,1,1,0.2757316821480287
270.22390528814,-75.412621281621,5.090568,0,1,0,0.2757346251486118
150.65643462473,10.2279317841913,5.090622,1,1,1,0.27574124689992396
175.783528677528,26.7921785068785,5.090701,1,1,1,0.2757509342768436
173.29045618074403,7.828885961384518,5.090769,1,1,1,0.2757592727784959
61.8043754851319,10.309349281163,5.090923,0,0,0,0.27577815703223785
12.960263314503601,-45.08731902796272,5.091002,1,1,1,0.2757878444091575
71.71673831598491,12.200594045453501,5.0911349999999995,0,1,0,0.2758041535373892
345.37869130244314,-28.7141045286703,5.09132,1,1,1,0.27582683916688444
21.471344543149897,-15.5378505919138,5.091544,1,1,1,0.2758543071723274
231.20619554263303,2.15054674286331,5.091606,1,1,1,0.27586190992383397
268.85001601307596,44.511195874770095,5.0917449999999995,1,1,1,0.2758789548022115
230.64762021249697,-2.50450815138087,5.091837,0,1,0,0.275890236304447
188.296127682517,-36.574961382235706,5.091868,1,1,1,0.27589403768020027
346.60062812554,-6.40180203888381,5.091931,1,1,1,0.2759017630567311
312.891795983264,-44.8292149635496,5.091953,1,1,1,0.2759044608072657
239.869250184846,-2.66980926146596,5.092013,0,0,0,0.2759118183087236
268.953616413796,42.1336604131435,5.092080999999999,1,1,1,0.27592015681037585
38.210425863908796,2.28469927688027,5.092101,1,1,1,0.2759226093108619
32.6869524434175,-16.0525527694578,5.092116000000001,1,1,1,0.27592444868622645
277.200031166131,61.94603854972079,5.092158,1,1,1,0.2759295989372469
243.66636289890099,-6.86205996248824,5.092179,0,1,0,0.27593217406275716
8.565395213573611,-79.4330510299711,5.092188,1,1,1,0.27593327768797593
174.99220332989898,58.1813319308735,5.0922279999999995,1,1,1,0.27593818268894776
141.35929185771602,0.78472956598204,5.0922339999999995,1,1,1,0.2759389184390936
327.25835130467203,-49.716112352345284,5.092238,1,1,1,0.2759394089391908
321.289477990291,-11.415752339072098,5.092316,1,1,1,0.2759489736910862
350.148591534278,-37.1338276876126,5.092347,1,1,1,0.27595277506683935
3.5537325131561697,32.4320918315597,5.092585,1,1,1,0.2759819598226224
325.373307966814,6.96790606044683,5.0926300000000015,1,1,1,0.27598747794871614
55.140425328517196,-87.5199386569645,5.0927,0,0,0,0.2759960617004168
244.915627985988,38.7426763051096,5.092732,1,1,1,0.27599998570119433
207.225251059832,-25.5117623225218,5.092739,1,1,1,0.2760008440763645
53.5289102589086,25.145010233615107,5.092809,0,1,0,0.27600942782806537
174.69976845758495,47.255846352017095,5.092902,1,1,1,0.2760208319553251
257.132970473586,28.641781610153604,5.093064,1,1,1,0.2760406972092616
207.19674416336497,10.5664193009515,5.093309,1,1,1,0.2760707403402147
9.322923499644087,13.193836992999804,5.093421,1,1,1,0.27608447434293626
145.194767363945,68.2193829188796,5.093456,1,1,1,0.27608876621878664
186.129658071096,-10.423625715554195,5.093537,1,1,1,0.276098698845755
74.2263055522447,-69.17887811905929,5.093547,0,0,0,0.2760999250959979
75.8876729370373,0.9353108292125559,5.093573,1,1,1,0.27610311334662974
63.9886682097309,-11.5768142513385,5.09365,1,1,1,0.27611255547350066
46.99077545913771,-59.4986745239738,5.093827,1,1,1,0.2761342601028016
91.3674986751284,77.45321608355009,5.093907,0,1,0,0.2761440701047454
277.623516225054,47.475478397139796,5.093994,1,1,1,0.27615473848185956
247.94551089650105,-16.964734972692305,5.094121,0,0,0,0.27617031185994545
174.525953773941,-2.0139727452955,5.094162,1,1,1,0.27617533948594164
351.52210037319196,8.1690039859781,5.094163,1,1,1,0.276175462110966
198.125428329926,42.2000352227829,5.094377,1,1,1,0.2762017038661658
148.525187295268,71.0470268709845,5.0944720000000006,1,0,1,0.2762133532434744
186.112568501524,45.6202234323112,5.095162,1,1,1,0.27629796451024047
79.6000606157931,-4.27172184713178,5.09518,0,0,0,0.2763001717606779
182.36654658875702,-36.7690192223553,5.0952410000000015,1,0,1,0.2763076518871602
75.08139769759241,-10.2937529082193,5.095269,0,0,1,0.27631108538784044
157.780920831171,-27.117264071805202,5.095396,1,1,1,0.2763266587659263
66.9202838818507,-32.8810918824022,5.095455,1,1,1,0.27633389364236005
358.75815785764,5.456108024454192,5.095472,1,1,1,0.2763359782677731
50.37419404611239,22.378560284798397,5.095541000000001,0,1,0,0.27634443939444975
263.17172549819304,43.1499263448962,5.095586,1,1,1,0.27634995752054314
329.384638844863,81.3907753176233,5.095598000000002,0,0,0,0.276351429020835
146.214831159157,5.51905454297747,5.095644,1,1,1,0.2763570697719525
183.235635997406,28.6803802930853,5.095873,1,0,1,0.2763851509025169
255.968562058147,-79.57889184000359,5.095903,0,0,0,0.27638882965324585
196.628499311409,-13.345144200864,5.0959699999999994,1,1,1,0.27639704552987376
86.47144234766941,-73.1916288290101,5.096025,0,1,0,0.2764037899062103
288.890324411686,67.7705681538271,5.096348,1,1,1,0.2764433977890588
185.69343002541402,33.428368082231806,5.096413,1,1,1,0.2764513684156382
249.606976480479,-8.66530594011727,5.0967150000000006,0,1,0,0.2764884011729766
165.441483226976,-33.1714046920506,5.096749,1,1,1,0.2764925704238026
227.965590607373,26.4283557356704,5.096864,1,1,1,0.276506672301597
142.090465689384,37.5825850145831,5.096865,1,1,1,0.27650679492662134
356.399910060926,-17.7900454768062,5.09713,1,1,1,0.2765392905580605
106.637737906924,55.2817920185645,5.097165,1,1,1,0.276543582433911
235.950402300865,17.884395590038302,5.097213,1,1,1,0.27654946843507733
96.887625991741,-44.7367851540557,5.0972290000000005,1,0,1,0.27655143043546615
43.3112530090919,18.9572954616393,5.097285,0,1,0,0.2765582974368268
70.4484580489048,-60.9619607426169,5.097363,1,1,1,0.2765678621887221
353.3920812597001,-1.71212885545917,5.097407,1,1,1,0.27657325768979124
54.69480697005079,-10.3347666625776,5.097644,1,1,1,0.27660231982055006
11.3376310630324,9.389963825675089,5.09777,1,0,1,0.2766177705736117
203.670541404885,-25.3306996735354,5.098133,1,1,1,0.27666228345743216
60.5899152787108,-0.952383276471552,5.098229,0,1,0,0.27667405545976487
6.28261310708271,-66.1173884939228,5.098288,1,1,1,0.2766812903361985
226.212802112683,12.9387758180504,5.098301,1,1,1,0.27668288446151434
228.354401757225,-28.819891627284196,5.0983339999999995,0,0,0,0.2766869310873161
5.96064456722585,-17.5966530552977,5.0984419999999995,1,1,1,0.27670017458994045
188.488996149464,17.8820338433165,5.098547,1,1,1,0.2767130502174918
16.7789240789085,-56.5841486116687,5.098649,1,1,1,0.27672555796997034
89.9924290952954,-33.8564156903052,5.0987550000000015,1,0,1,0.2767385562225462
228.807582407221,-26.1868258090657,5.098774,0,1,0,0.2767408860980076
152.785749647796,-8.36818922775164,5.098823,1,1,1,0.27674689472419833
213.98897952865602,50.296415597312404,5.098882,1,1,1,0.27675412960063195
179.212365362034,72.9362292191953,5.099378,1,1,1,0.2768149516126841
241.673526782489,-8.34565297435483,5.099451999999999,0,1,0,0.2768240258644822
160.56431388196899,26.567994031024604,5.099469,1,1,1,0.27682611048989536
351.60382568909415,17.769150115921494,5.099597,1,1,1,0.2768418064930056
329.108521162033,-19.00584239762189,5.099627,1,1,1,0.27684548524373453
200.966012331309,1.10397919652674,5.099683,1,1,1,0.2768523522450953
241.884631770458,-19.7494416029414,5.099697,0,1,0,0.2768540689954354
316.842968274711,-73.8275398631761,5.0999099999999995,1,0,1,0.2768801881256111
130.136833350566,5.702830983800629,5.100015,1,0,1,0.27689306375316247
282.527435321809,-68.0162340962172,5.100052,1,1,1,0.27689760087906157
75.70213227039879,-40.1356412758774,5.100058,1,1,1,0.27689833662920726
135.507127291359,19.8533749881121,5.100167,1,1,1,0.27691170275685584
240.298615235433,-6.848617408740269,5.100206,0,1,0,0.27691648513280354
248.140889807918,21.4842616914598,5.100276999999998,1,1,1,0.27692519150952855
262.28426885486,17.303666412207903,5.100418,1,1,1,0.276942481637955
136.121384462472,-14.4682614493342,5.100442,1,1,1,0.2769454246385381
287.951893291575,67.1785435789601,5.1005080000000005,1,0,1,0.2769535178901419
178.28290058095504,7.84579594552336,5.100578,1,1,1,0.27696210164184265
3.9953088658642,-30.6136504088484,5.100688,1,1,1,0.2769755903945156
81.1439692522695,-11.423996848655,5.100748,0,1,0,0.27698294789597355
235.865966551958,12.839913652923698,5.100798,1,1,1,0.2769890791471885
200.79102261520302,-24.7190185086176,5.100872,1,1,1,0.2769981533989865
54.32614722170939,-62.440384681509705,5.100949,1,1,1,0.2770075955258575
24.8461403013084,-4.29066881437846,5.100959,1,1,1,0.27700882177610053
181.50158726798801,-39.0949087193643,5.101,0,1,1,0.27701384940209683
197.633742630866,-29.24356723240389,5.101068,1,1,1,0.2770221879037491
0.82863191230666,-65.620206584591,5.101161,1,1,1,0.27703359203100897
310.928159383631,-67.6275101216658,5.1011940000000005,1,0,1,0.27703763865681086
130.452257891921,36.7809863591025,5.101197,1,1,1,0.2770380065318836
340.201081760291,-35.2853351968203,5.101254,1,1,1,0.2770449961582687
262.038089753184,32.9142735016078,5.101335,1,1,1,0.27705492878523685
31.9862209169914,-26.3644918757829,5.101449,1,1,1,0.2770689080380069
13.5493655342691,-3.44094782162761,5.101495,1,1,1,0.27707454878912463
331.54359012066004,21.6173314210893,5.101531,1,1,1,0.27707896328999937
75.28175337314471,-36.0951895853886,5.101553,1,1,1,0.277081661040534
3.9200957085024704,34.38073997379089,5.101629,1,1,1,0.2770909805423807
210.356205057822,-7.79199802883426,5.101704,1,1,1,0.2771001774192031
202.45342302254502,-10.1324749453879,5.101881,1,1,1,0.27712188204850396
192.43001570386696,80.05260612674641,5.101921,1,1,1,0.277126787049476
239.17768980187302,67.8662118259521,5.101927,1,1,1,0.2771275227996217
132.272954681051,47.343620673776904,5.102087,1,1,1,0.2771471428035096
304.887850640764,75.22704454953909,5.102094,0,0,0,0.27714800117867966
331.062860812354,26.687709146662804,5.102216,1,1,1,0.2771629614316442
87.4979480006571,-78.239388982897,5.102239,0,1,0,0.27716578180720297
75.81752832304859,-56.0887638919095,5.102396,1,1,1,0.2771850339360179
298.501179244753,75.19968065739191,5.102441000000002,0,1,0,0.2771905520621115
15.9333511545435,14.893873838404,5.102623,1,0,1,0.2772128698165338
67.5961743289476,-38.916013080135,5.102657,1,1,1,0.27721703906735984
174.155382323198,-31.322923456510896,5.102661,1,1,1,0.27721752956745715
220.318613278886,-20.7863759611661,5.102715,0,1,1,0.2772241513187692
265.98136166711896,59.9590819640591,5.103326,1,1,1,0.27729907520861574
95.20733419387041,-82.60151998411659,5.103401,0,1,0,0.2773082720854382
263.274336591238,43.797811518490285,5.103549,1,1,1,0.27732642058903445
130.08792530317498,22.5867577931184,5.103631,1,1,1,0.27733647584102694
336.453499012316,-6.91507315248631,5.103718,1,1,1,0.2773471442181409
64.7667347033265,87.3729687558468,5.103731,0,0,0,0.27734873834345675
329.35490166996897,3.19122039481664,5.103816999999999,1,1,1,0.27735928409554644
156.477970388797,-32.5189322143031,5.103836,1,0,1,0.2773616139710082
347.706963955956,-23.1797065127706,5.103899,1,1,1,0.27736933934753905
26.7859307548634,-38.6999545610865,5.1040529999999995,1,1,1,0.2773882236012809
25.359549245687,-23.8645199337126,5.104144,1,1,1,0.27739938247849216
39.29255163260479,4.24063446432791,5.104173,1,0,1,0.27740293860419685
51.1178707454294,-5.88852863735137,5.104176,1,1,1,0.2774033064792697
282.138939641171,64.4872602736869,5.104233,1,1,1,0.2774102961056547
64.2745081967859,-9.76332962230803,5.104239,1,0,1,0.2774110318558005
169.02379009278798,13.004507620167804,5.104328,1,1,1,0.2774219454829632
122.38824828423999,-73.7917695563818,5.104394999999999,0,1,0,0.2774301613595911
132.638553778225,4.07537289598222,5.104618,1,1,1,0.2774575067400099
331.616800917946,5.825427622332599,5.104869,1,1,1,0.27748828562110883
180.069063843985,57.404597912880895,5.104928,1,1,1,0.27749552049754245
76.57662072275609,-31.6897420918005,5.105021,1,1,1,0.2775069246248022
110.571975257164,41.429733524292004,5.105064,1,1,1,0.277512197500847
354.384740085288,-7.035101713047402,5.1050900000000015,1,1,1,0.27751538575147905
220.771594553868,45.65099600442701,5.105093,1,1,1,0.2775157536265518
217.54964347963292,23.126137813636106,5.105096,1,1,1,0.27751612150162464
43.0040916441059,8.5329270328481,5.105136,0,0,0,0.2775210265025966
87.56378055121357,-23.0434397193798,5.105278,1,0,1,0.27753843925604704
0.398205985839691,-57.4243888482413,5.1054,1,1,1,0.2775533995090115
340.711312948133,13.0124282355427,5.105422,1,1,1,0.277556097259546
26.858916684689998,5.8843437336639,5.105425,1,1,1,0.27755646513461896
279.93404739849603,45.376120747493104,5.1055449999999984,1,1,1,0.27757118013753457
117.38534477318998,23.7596670218148,5.1056040000000005,1,1,1,0.2775784150139685
267.047511363851,41.1785255239644,5.1056620000000015,1,1,1,0.2775855272653779
157.101668106148,59.831348987960304,5.105716,1,1,1,0.27759214901668994
334.54621676217096,-3.1600749492021203,5.105718,1,1,1,0.27759239426673854
161.674649208691,-8.02009447061214,5.105794,1,1,1,0.2776017137685852
357.743578692593,37.273642496533796,5.106118,0,0,0,0.2776414442764581
76.9494377998026,-65.2809375220036,5.106243,0,0,1,0.2776567724044954
137.607004977043,-14.9886446996648,5.106305,1,1,1,0.27766437515600184
349.786873953892,-2.4115852905535298,5.1063519999999984,1,1,1,0.27767013853214373
218.521880693754,29.485555784924003,5.106362,1,1,1,0.27767136478238685
38.8317008888066,-1.85526570521346,5.106382,1,1,1,0.2776738172828729
215.60143374088003,21.0386534710827,5.106408,1,1,1,0.2776770055335046
142.984236016308,-20.6133781944633,5.106458,1,0,1,0.27768313678471956
82.4074656268041,-14.3138730789678,5.106475,0,1,0,0.27768522141013263
89.65483453276941,-45.6229473359162,5.106742,1,0,1,0.2777179622916204
320.194395258683,-7.17027999371339,5.106798,0,0,0,0.27772482929298126
157.299314186693,25.6030507571985,5.106804,1,1,1,0.27772556504312707
259.496714519764,8.29793475410759,5.1068120000000015,0,1,0,0.2777265460433216
19.456104856749306,-29.4058954919392,5.106925,1,1,1,0.27774040267106714
302.005249838822,-31.8605717246062,5.10705,0,1,0,0.27775664565564423
343.500807888373,6.1797810041981895,5.1072169999999995,1,1,1,0.2777784820884099
236.503149078978,31.1329809481503,5.10726,1,1,1,0.2777841046429544
11.9391055193643,-27.3395610604881,5.107268,1,1,1,0.2777851506996139
27.9422491019105,-18.9090972892499,5.107347,1,1,1,0.27779548050912567
68.12355417865929,-3.217092829981,5.107362999999999,1,1,1,0.2777975726224446
358.218873763116,-54.080877577315995,5.107367,1,0,1,0.27779809565077435
191.820189711208,55.0093448655921,5.107553,1,1,1,0.2778224164681063
82.3184822998778,-50.8636933130208,5.107556,1,1,1,0.27782280873935344
228.648754600618,43.6779972947902,5.107615,1,1,1,0.27783052340721687
171.3700383499,-32.4086026604985,5.107757,1,1,1,0.2778490909129219
108.297294252819,54.2299278077176,5.1078,1,1,1,0.2778547134674663
54.99351155241,-19.8726950966861,5.107883999999999,1,1,1,0.27786569706239034
272.647502848527,44.977778106415215,5.107888,1,1,1,0.2778662200907201
356.2242997161821,-27.4912250937643,5.107986,1,1,1,0.27787903428479827
36.5373194434502,11.743738513253,5.108121,0,0,0,0.2778966864909262
54.6969771333499,10.845942233096302,5.1083,0,1,0,0.277920092008681
279.214360344965,54.30137686110479,5.1083099999999995,1,1,1,0.2779213995795053
183.286611600131,-27.811451915022893,5.10842,1,1,1,0.2779357828585726
18.7565868150039,-10.415238889917099,5.10853,1,1,1,0.27795016613763984
328.956908072688,6.38266154188215,5.108601,1,1,1,0.2779594498904924
52.5260838650872,-24.501463254909602,5.1087110000000004,1,1,1,0.27797383316955965
276.20556834693,57.19265605328779,5.108803,1,1,1,0.27798586282114307
197.337784155519,10.4811645970613,5.1089139999999995,1,1,1,0.2780003768572927
176.756118662469,26.434271973670697,5.1089400000000005,1,1,1,0.278003776541436
19.457696027927,-7.69553036156212,5.109045,1,0,1,0.27801750603509107
52.546691757752,-26.3668559101662,5.109076,1,1,1,0.2780215595046464
168.991595697571,38.7840206167087,5.109077,1,0,1,0.2780216902617288
170.189595579034,-38.5723192048858,5.109136,0,1,0,0.2780294049295922
61.7637747015604,10.4250951097535,5.109294,0,0,0,0.2780500645486161
182.09708973794102,-33.2756695145693,5.109334,1,1,1,0.2780552948319131
250.489939697734,43.97420984427521,5.109343,1,1,1,0.278056471645655
69.3981541654656,-21.9646090903019,5.10963,1,1,1,0.2780939989283124
9.42450832188701,-21.5193362578378,5.109754,1,1,1,0.27811021280653353
171.62584631757798,-7.7788412856962195,5.109826,1,1,1,0.2781196273164685
54.82086304364299,-19.2602484286155,5.109826,1,1,1,0.2781196273164685
278.167974990945,-60.82095126245071,5.109935,0,1,0,0.27813387983845334
40.50610791661121,7.96187339768061,5.110119,0,0,0,0.2781579391416204
173.68892154106098,-7.64704818062809,5.110161,1,1,1,0.2781634309390824
63.258809857407506,-80.58509333174909,5.110169,1,1,1,0.2781644769957418
323.85082518151,-6.769642206582919,5.110199,1,1,1,0.27816839970821466
327.737458560886,-62.3005576154691,5.110225,1,1,1,0.27817179939235787
83.8304634937836,-37.808745453432,5.110352,1,0,1,0.2781884055418264
133.13442764893298,71.3506627027775,5.11036,1,0,1,0.2781894515984859
156.963059012895,-4.38195868141974,5.1105480000000005,1,1,1,0.27821403392998273
115.731115458139,40.856073470080396,5.110609999999999,1,1,1,0.2782221408690932
254.506054264543,4.88541766120641,5.11062,0,1,0,0.2782234484399176
91.647199806222,89.17681772665131,5.110635,0,0,0,0.278225409796154
232.958822501106,-18.3791124630968,5.1106370000000005,0,1,0,0.2782256713103189
261.217617881322,13.884343625179904,5.110658,0,0,0,0.27822841720904984
345.375644607348,-6.721147664028231,5.110735,1,0,1,0.27823848550439695
194.471504383725,46.155588518567896,5.11075,1,1,1,0.2782404468606334
14.7172530923085,-65.7337484271687,5.110753,1,1,1,0.27824083913188064
310.130310016285,3.02748293270221,5.110784,1,1,1,0.278244892601436
266.406613316004,50.6123659518341,5.110882,1,1,1,0.27825770679551415
224.54814270567002,75.4293829465263,5.110943,1,1,1,0.27826568297754223
163.60298506864999,1.76556254128161,5.111053,1,1,1,0.27828006625660956
40.393925605422794,-62.962810420956295,5.111077,1,1,1,0.27828320442658777
322.519381517729,-23.0508709194934,5.111192,1,1,1,0.27829824149106724
86.8950830888346,-52.706633507906105,5.111201,1,1,1,0.27829941830480914
155.680954834516,-3.5807216743195,5.111261,1,1,1,0.27830726372975484
11.497669279718401,17.6606597304091,5.111280000000002,1,1,1,0.27830974811432124
303.688694201488,-55.821733059943284,5.111314,1,1,1,0.2783141938551236
233.21509110432999,-26.093082489506997,5.111624,0,0,0,0.2783547285506767
345.9644841197969,-5.40379039181883,5.111748,1,1,1,0.2783709424288981
178.878958443669,-26.0351874569409,5.111783999999999,1,1,1,0.27837564968386536
12.778151179395199,-42.7090982074131,5.111869,1,1,1,0.2783867640358721
26.196136534632,5.83145630573246,5.111891,1,0,1,0.2783896406916854
132.989197984342,-10.151651932517401,5.111896,1,1,1,0.27839029447709757
322.58604875596296,-31.7105364845048,5.112158,1,1,1,0.2784245528326941
27.4560553847828,7.92760390373389,5.112165,1,1,1,0.27842546813227115
278.365906930654,52.106808335141494,5.112168,1,1,1,0.2784258604035184
187.77988710658101,-2.36425519830318,5.112223999999999,1,0,1,0.27843318280013446
47.7849808006201,-33.7486429639358,5.112257,1,1,1,0.27843749778385457
4.191074214952431,-5.91193566385661,5.112296,1,1,1,0.27844259731006943
162.824883688317,12.350477946375301,5.112315,1,1,1,0.2784450816946355
192.38780945360298,73.8948844593484,5.112604,1,1,1,0.27848287049145776
182.664867167518,5.36001551441251,5.112682,1,1,1,0.27849306954388725
134.86205319116002,45.0780572795837,5.112831,1,0,1,0.2785125523491692
126.06535713087,40.828999376515895,5.112835,1,1,1,0.27851307537749886
196.50637298689,-42.2270682485284,5.112857,0,0,0,0.2785159520333124
151.671687647934,-10.1652644846553,5.112861,1,1,1,0.27851647506164207
191.18184453153702,-20.2839975072494,5.112861,1,0,1,0.27851647506164207
142.367610232522,-20.7278852016394,5.1129809999999996,1,1,1,0.27853216591153357
196.915826074039,-7.180621644214151,5.113135,1,1,1,0.2785523025022278
220.94348468806598,43.497450657739286,5.11324,1,1,1,0.27856603199588287
171.891999992802,65.5454091750493,5.113348,1,1,1,0.2785801537607853
87.56203218260241,-58.37754561300421,5.113482,1,1,1,0.27859767520983086
171.46552895386802,-31.195832836084104,5.113594,1,1,1,0.27861232000306296
358.6265523444941,35.2230615347609,5.113722,1,1,1,0.27862905690961387
37.4069099320433,-53.3476120947091,5.113767,1,1,1,0.27863494097832325
148.73092938780198,-8.93721565077247,5.11391,1,1,1,0.2786536392411106
36.2107944279461,24.1826669652525,5.113937,0,1,1,0.2786571696823363
138.945005049434,35.522782257119104,5.1140360000000005,1,1,1,0.27867011463349683
122.01483029807899,35.7043685874673,5.114198,1,1,1,0.27869129728085035
226.241018068343,19.8596482516031,5.114315,1,1,1,0.2787065958594947
46.7083753480546,18.1027403088439,5.114578,0,0,0,0.27874098497217353
332.154718075836,-27.0969472760506,5.114621,1,1,1,0.27874660752671804
218.236656928962,33.8588881664267,5.114717,1,1,1,0.2787591602066312
151.622442746467,0.36818781193803296,5.114769,1,1,1,0.2787659595749176
88.20819032373709,-62.8498166475353,5.1147730000000005,1,1,1,0.2787664826032474
248.357554361301,43.4769846074029,5.114808,1,1,1,0.27877105910113237
253.860628905608,57.1115741253231,5.1148489999999995,1,1,1,0.2787764201415119
189.57722227741402,40.5024655203497,5.1149580000000014,1,1,1,0.27879067266349694
341.294558912688,-13.640013024681199,5.115037,1,1,1,0.2788010024730087
167.015661984681,-31.502299172118892,5.115068,1,1,1,0.27880505594256405
95.56370148720801,-56.414267187131394,5.1150910000000005,1,1,1,0.27880806335546
170.682000727907,-15.0073584270036,5.115101,1,1,1,0.27880937092628416
303.915640010213,-47.14871695449121,5.115337,1,1,1,0.27884022959773763
12.566581401174801,-6.877649461782019,5.115345,1,0,1,0.2788412756543969
7.60014556536402,22.432183681679106,5.11541,1,1,1,0.2788497748647549
45.9989966090464,23.4189138666825,5.115453,0,1,0,0.2788553974192994
347.830296364903,-23.867291893295693,5.115476999999999,1,1,1,0.2788585355892776
269.143626589093,44.270502895674106,5.1155050000000015,1,0,1,0.2788621967875859
138.329933566465,55.9429694676713,5.1156239999999995,1,1,1,0.2788777568803948
212.84121390612,50.505784457968595,5.115673999999999,1,0,1,0.2788842947345162
172.47216904346595,-36.06453492578829,5.115693,1,1,1,0.2788867791190825
3.1194723176087003,-34.2082774483545,5.115703,1,1,1,0.2788880866899068
304.31140338677,78.4402332972385,5.115861,0,1,0,0.27890874630893064
199.765987661693,10.3402452120195,5.116065,1,1,1,0.2789354207537463
130.007304511517,75.9324195773415,5.1161010000000005,1,1,1,0.27894012800871376
225.654635271539,-5.54348921269832,5.116293,1,1,1,0.2789652333685401
61.0224820966808,-13.147380189265899,5.116549,1,1,1,0.27899870718164216
277.100495774354,-79.5731731261043,5.116572,0,1,0,0.279001714594538
40.941546746620396,6.49527938383072,5.1166,0,0,0,0.27900537579284607
142.240345082642,-79.72796312881229,5.116686,0,1,0,0.27901662090193496
291.86285505391896,-38.85700625428221,5.116696,0,1,0,0.27901792847275925
358.13514953843,31.7819154807484,5.116765,1,1,1,0.27902695071144695
158.341738698117,66.3096100168593,5.117081,1,0,1,0.2790682699494946
120.596118678145,31.7215766035289,5.117141,1,1,1,0.2790761153744404
318.624372008767,-19.5819901748755,5.117232,1,1,1,0.2790880142689414
336.522983931279,-64.18408369777839,5.117465,1,1,1,0.27911848066914763
160.54295264021098,-2.7064673635475898,5.1174919999999995,1,1,1,0.2791220111103731
42.7271089554974,-82.7707643449649,5.117502,1,1,1,0.2791233186811975
23.987180512146892,-17.922081696892,5.11773,1,0,1,0.27915313129599134
107.877522123438,49.2275088152686,5.117736,1,1,1,0.279153915838486
99.5796554417541,-64.1719107246025,5.117896,1,1,1,0.2791748369716747
221.83164136325692,48.2225143122766,5.118117,1,1,1,0.27920373428689155
354.334995729218,-38.8433221719979,5.118138,1,1,1,0.2792064801856226
312.664540138105,-30.0771523233261,5.118191,1,0,1,0.2792134103109914
175.163998506371,35.0971031848787,5.118232,1,1,1,0.279218771351371
251.91457348743901,29.896918530988497,5.118248,1,1,1,0.27922086346468994
69.3152796569298,5.929044207184651,5.118283,0,1,0,0.27922543996257493
95.28594653817059,-61.342498882312896,5.118394,1,1,1,0.27923995399872464
207.83464041572398,0.0897491190736705,5.118461,1,1,1,0.27924871472324736
190.451507009433,-12.760469963784999,5.118464,1,1,1,0.27924910699449473
94.0817478271727,-44.1449635923527,5.11849,1,1,1,0.27925250667863794
40.12124746597871,-11.8594906894968,5.118529,1,0,1,0.27925760620485257
77.5517223762966,-53.0536958968646,5.118727,1,1,1,0.27928349610717357
200.747102888916,-24.9155940772052,5.118738,1,1,1,0.27928493443508023
314.507671378007,-56.4834961253775,5.11883,1,1,1,0.2792969640866639
122.267294827972,87.0966936459371,5.118894,0,1,0,0.27930533253993933
83.8769240366509,-28.574359812612705,5.118951999999998,1,0,1,0.27931291645072004
256.47314643084803,-82.162263555673,5.118989,0,1,0,0.27931775446277013
125.74023340857201,44.270402086499395,5.119041999999999,1,1,1,0.2793246845881388
1.26710835410298,16.9351279881554,5.119078,1,1,1,0.2793293918431064
140.632334472148,0.3823019488394129,5.119316,1,1,1,0.27936051202872464
185.13952851762798,40.7402581170551,5.119354,1,1,1,0.279365480797857
90.5893591128726,-70.0277006729234,5.11939,0,1,0,0.2793701880528244
